,COMPNOS,INCIDENT_TYPE_DESCRIPTION,REPORTINGAREA,FROMDATE,Year,Month,DAY_WEEK,X,Y,STREETNAME,Location
2297,120489220.0,PropFound,289,07/17/2012 08:00:00 AM,2012,7,Tuesday,766765.8102,2946902.542,SCHROEDER PLAZA,"(42.33372337, -71.09095643)"
2298,120439665.0,MVAcc,17,07/17/2012 08:08:00 AM,2012,7,Tuesday,784191.208,2964007.175,SARATOGA ST,"(42.38041134, -71.02615958)"
2299,120439659.0,TOWED,649,07/17/2012 08:20:00 AM,2012,7,Tuesday,759276.5237,2937464.3839999996,GOLDSMITH ST,"(42.30791981, -71.11881067)"
2300,120439667.0,PhoneCalls,263,07/17/2012 08:20:00 AM,2012,7,Tuesday,771040.9808,2942868.461,DENNIS ST,"(42.32259635, -71.07521956)"
2301,120439711.0,MedAssist,493,07/17/2012 08:21:00 AM,2012,7,Tuesday,761806.7440000001,2920735.827,RIVER ST,"(42.2619841, -71.10973973)"
2302,120439708.0,VAL,48,07/17/2012 08:27:00 AM,2012,7,Tuesday,773023.3607,2968980.637,ALFORD ST,"(42.39422134, -71.06739956)"
2303,120439719.0,PropFound,167,07/17/2012 08:30:00 AM,2012,7,Tuesday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
2304,120441028.0,PropFound,306,07/17/2012 08:30:00 AM,2012,7,Tuesday,765759.0544,2940940.462,DUNFORD ST,"(42.31737635, -71.09478455)"
2305,120443387.0,RESIDENTIAL BURGLARY,249,07/17/2012 08:30:00 AM,2012,7,Tuesday,776894.1263,2939590.9260000004,TUTTLE ST,"(42.31352063, -71.0536397)"
2306,120439717.0,InvPer,666,07/17/2012 08:32:00 AM,2012,7,Tuesday,757060.8483,2934913.767,CENTRE ST,"(42.30094765, -71.12704298)"
2307,120439735.0,VAL,729,07/17/2012 08:38:00 AM,2012,7,Tuesday,743887.0279,2931857.492,BAKER ST,"(42.29270876, -71.17578267)"
2308,120439768.0,MedAssist,282,07/17/2012 08:45:00 AM,2012,7,Tuesday,768866.0406,2944657.9960000003,WARREN ST,"(42.32753635, -71.08322955)"
2309,120439750.0,MVAcc,277,07/17/2012 08:47:00 AM,2012,7,Tuesday,769365.5688,2946429.0289999996,WASHINGTON ST,"(42.33238942, -71.08135015)"
2310,120439765.0,OTHER LARCENY,192,07/17/2012 08:48:00 AM,2012,7,Tuesday,776146.76,2945221.317,CARPENTER ST,"(42.32898135, -71.05629456)"
2311,120440322.0,PersLoc,782,07/17/2012 09:00:00 AM,2012,7,Tuesday,752715.1845,2954427.881,N BEACON ST,"(42.35454635, -71.14280453)"
2312,120439863.0,TOWED,478,07/17/2012 09:00:00 AM,2012,7,Tuesday,761936.3826,2924636.27,TAMPA ST,"(42.27268559, -71.1091948)"
2313,120441394.0,VAL,496,07/17/2012 09:00:00 AM,2012,7,Tuesday,758756.7157,2922553.869,HYDE PARK AV,"(42.26701069, -71.12097728)"
2314,120439874.0,Arrest,21,07/17/2012 09:00:00 AM,2012,7,Tuesday,781831.9743,2961368.4639999997,CHELSEA ST,"(42.37320634, -71.03494457)"
2315,120439841.0,LARCENY FROM MOTOR VEHICLE,822,07/17/2012 09:00:00 AM,2012,7,Tuesday,752420.4223,2918731.463,GEORGETOWNE DR,"(42.25659656, -71.14444554)"
2316,120445834.0,OTHER LARCENY,311,07/17/2012 09:00:00 AM,2012,7,Tuesday,769204.2079,2940488.7989999996,QUINCY ST,"(42.31609135, -71.08205455)"
2317,120439789.0,OTHER,79,07/17/2012 09:05:00 AM,2012,7,Tuesday,775516.7307,2958534.252,N WASHINGTON ST,"(42.36552135, -71.05836956)"
2318,120439671.0,VAL,576,07/17/2012 09:14:00 AM,2012,7,Tuesday,763209.2888,2940173.8189999997,AMORY ST,"(42.3153055, -71.10422527)"
2319,120439809.0,InvPer,914,07/17/2012 09:18:00 AM,2012,7,Tuesday,776415.2056,2944969.124,LOGAN ST,"(42.32828549, -71.05530669)"
2320,120439808.0,VAL,72,07/17/2012 09:20:00 AM,2012,7,Tuesday,774395.6116,2956937.863,CAMBRIDGE ST,"(42.36115668, -71.06254825)"
2321,120441376.0,AGGRAVATED ASSAULT,111,07/17/2012 09:23:00 AM,2012,7,Tuesday,773775.1158,2953733.06,BOYLSTON ST,"(42.35237134, -71.06490456)"
2322,120439822.0,MVAcc,0,07/17/2012 09:28:00 AM,2012,7,Tuesday,776157.7262,2962591.8660000004,VINE ST,"(42.37664634, -71.05591956)"
2323,120442436.0,OTHER LARCENY,906,07/17/2012 09:30:00 AM,2012,7,Tuesday,763478.9920000001,2944158.5510000004,HEATH ST,"(42.32623635, -71.10315955)"
2324,120441711.0,VAL,221,07/17/2012 09:30:00 AM,2012,7,Tuesday,779962.5309,2947938.245,E 3RD ST,"(42.33638135, -71.04212957)"
2325,120439835.0,Service,0,07/17/2012 09:45:00 AM,2012,7,Tuesday,766852.6572,2944405.902,DORR ST,"(42.32687135, -71.09067956)"
2326,120440209.0,OTHER,622,07/17/2012 09:50:00 AM,2012,7,Tuesday,765756.7817,2952514.63,COMMONWEALTH AV,"(42.34913635, -71.09458955)"
2327,120441201.0,PropFound,786,07/17/2012 10:00:00 AM,2012,7,Tuesday,752694.6264,2950298.841,COMMONWEALTH AV,"(42.34321635, -71.14294454)"
2328,120457649.0,FRAUD,126,07/17/2012 10:00:00 AM,2012,7,Tuesday,773136.7296,2952490.7569999998,FAYETTE ST,"(42.34897134, -71.06728956)"
2329,120439876.0,PersLoc,507,07/17/2012 10:03:00 AM,2012,7,Tuesday,759620.9945,2929965.917,FLORIAN ST,"(42.28733932, -71.11766147)"
2330,120439921.0,DRUG CHARGES,914,07/17/2012 10:11:00 AM,2012,7,Tuesday,776906.2024,2944182.5530000003,GAVIN WY,"(42.32612007, -71.05350618)"
2331,120440269.0,SearchWarr,914,07/17/2012 10:11:00 AM,2012,7,Tuesday,776906.2024,2944182.5530000003,GAVIN WY,"(42.32612007, -71.05350618)"
2332,120439920.0,DRUG CHARGES,914,07/17/2012 10:11:00 AM,2012,7,Tuesday,776906.2024,2944182.5530000003,GAVIN WY,"(42.32612007, -71.05350618)"
2333,120439867.0,VAL,70,07/17/2012 10:15:00 AM,2012,7,Tuesday,773479.2676,2955564.6289999997,WALNUT ST,"(42.35740134, -71.06596456)"
2334,120439941.0,Service,281,07/17/2012 10:22:00 AM,2012,7,Tuesday,769502.4961,2945009.1410000003,DUDLEY ST,"(42.32849135, -71.08086956)"
2335,120439952.0,MVAcc,302,07/17/2012 10:27:00 AM,2012,7,Tuesday,764798.2033,2943678.2169999997,COLUMBUS AV,"(42.32490136, -71.09828955)"
2336,120439819.0,Arrest,409,07/17/2012 10:30:00 AM,2012,7,Tuesday,770987.5859,2925058.795,CEDAR ST,"(42.27372636, -71.07574456)"
2337,120440116.0,RESIDENTIAL BURGLARY,111,07/17/2012 10:30:00 AM,2012,7,Tuesday,774622.4376,2955067.563,WINTER ST,"(42.35602134, -71.06174456)"
2338,120439965.0,Service,117,07/17/2012 10:31:00 AM,2012,7,Tuesday,773956.2440000001,2953464.307,TAMWORTH ST,"(42.35163135, -71.06423957)"
2339,120440025.0,VAL,97,07/17/2012 10:35:00 AM,2012,7,Tuesday,775397.5892,2955626.3189999997,SCHOOL ST,"(42.35754362, -71.05886606)"
2340,120441521.0,PhoneCalls,563,07/17/2012 10:37:00 AM,2012,7,Tuesday,758247.5523,2930629.9280000003,STELLMAN RD,"(42.28917819, -71.12272641)"
2341,120440035.0,Service,778,07/17/2012 10:45:00 AM,2012,7,Tuesday,750014.6958,2952259.7810000004,ACADEMY HILL RD,"(42.3486276, -71.15282792)"
2342,120440085.0,MedAssist,105,07/17/2012 10:50:00 AM,2012,7,Tuesday,774987.2219,2954827.095,SUMMER ST,"(42.35535634, -71.06039956)"
2343,120440024.0,InvPer,815,07/17/2012 10:53:00 AM,2012,7,Tuesday,755343.6372,2955732.755,FRANKLIN ST,"(42.35809634, -71.13305954)"
2344,130182595.0,SearchWarr,28,07/17/2012 11:00:00 AM,2012,7,Tuesday,780775.2494,2960648.442,PARIS ST,"(42.37124634, -71.03886957)"
2345,120440097.0,OTHER LARCENY,414,07/17/2012 11:00:00 AM,2012,7,Tuesday,772456.3317,2925138.285,MORTON ST,"(42.27392431, -71.07031625)"
2346,130182575.0,SearchWarr,28,07/17/2012 11:00:00 AM,2012,7,Tuesday,780775.2494,2960648.442,PARIS ST,"(42.37124634, -71.03886957)"
2347,120440045.0,VAL,559,07/17/2012 11:02:00 AM,2012,7,Tuesday,756005.1992,2927230.7260000003,METROPOLITAN AV,"(42.27987745, -71.131068)"
2348,120440040.0,WEAPONS CHARGE,272,07/17/2012 11:04:00 AM,2012,7,Tuesday,769757.298,2947080.337,WASHINGTON ST,"(42.33417135, -71.07988956)"
2349,120440049.0,VAL,0,07/17/2012 11:08:00 AM,2012,7,Tuesday,773078.4134,2924506.2569999998,DORCHESTER AV,"(42.27218137, -71.06802957)"
2350,120440060.0,VAL,562,07/17/2012 11:14:00 AM,2012,7,Tuesday,758184.1617,2929993.455,FLORENCE ST,"(42.28743244, -71.12297108)"
2351,120440393.0,SIMPLE ASSAULT,793,07/17/2012 11:30:00 AM,2012,7,Tuesday,754963.3522,2952188.313,COMMONWEALTH AV,"(42.34837476, -71.13452271)"
2352,120440128.0,MVAcc,75,07/17/2012 11:40:00 AM,2012,7,Tuesday,773863.1707,2958469.979,LOMASNEY WY,"(42.3653683, -71.06448933)"
2353,120440125.0,MedAssist,465,07/17/2012 11:44:00 AM,2012,7,Tuesday,766521.8038,2929615.983,HAVELOCK ST,"(42.28629136, -71.09216455)"
2354,120440240.0,TOWED,564,07/17/2012 11:45:00 AM,2012,7,Tuesday,758817.4029,2932200.626,WASHINGTON ST,"(42.29348136, -71.12059454)"
2355,120440132.0,MedAssist,915,07/17/2012 11:46:00 AM,2012,7,Tuesday,777763.0109999999,2945885.749,BURKE ST,"(42.33078135, -71.05030456)"
2356,120440159.0,MVAcc,326,07/17/2012 11:55:00 AM,2012,7,Tuesday,769567.4369,2938949.064,BLUE HILL AV,"(42.31186136, -71.08073956)"
2357,120440145.0,DRUG CHARGES,168,07/17/2012 12:00:00 PM,2012,7,Tuesday,771169.598,2948530.4669999997,WASHINGTON SQ,"(42.33813135, -71.07463956)"
2358,120441157.0,DRUG CHARGES,781,07/17/2012 12:00:00 PM,2012,7,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
2359,120441159.0,DRUG CHARGES,282,07/17/2012 12:00:00 PM,2012,7,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
2360,120442537.0,SIMPLE ASSAULT,168,07/17/2012 12:00:00 PM,2012,7,Tuesday,771169.598,2948530.4669999997,WASHINGTON ST,"(42.33813135, -71.07463956)"
2361,120441286.0,PhoneCalls,314,07/17/2012 12:00:00 PM,2012,7,Tuesday,767078.4323,2939869.713,HOWLAND ST,"(42.31442086, -71.08992529)"
2362,120444704.0,SexReg,172,07/17/2012 12:00:00 PM,2012,7,Tuesday,771648.9274,2946756.2810000004,MASSACHUSETTS AV,"(42.33325635, -71.07289955)"
2363,120496224.0,FRAUD,345,07/17/2012 12:00:00 PM,2012,7,Tuesday,773565.7701,2935619.0,LONGFELLOW ST,"(42.30266861, -71.06601998)"
2364,120440168.0,FIRE,421,07/17/2012 12:00:00 PM,2012,7,Tuesday,769198.3224,2927429.483,MORTON ST,"(42.28025592, -71.08231276)"
2365,120442522.0,OTHER LARCENY,350,07/17/2012 12:00:00 PM,2012,7,Tuesday,776181.9177,2935602.5130000003,CLAYTON ST,"(42.30258644, -71.05634956)"
2366,120477953.0,FRAUD,147,07/17/2012 12:00:00 PM,2012,7,Tuesday,769497.0485,2949693.82,COLUMBUS AV,"(42.34134635, -71.08080456)"
2367,120505634.0,SexReg,119,07/17/2012 12:00:00 PM,2012,7,Tuesday,775087.02,2957120.525,SUDBURY ST,"(42.36164815, -71.05998657)"
2368,120620480.0,FRAUD,785,07/17/2012 12:00:00 PM,2012,7,Tuesday,751935.7618,2950428.693,EUSTON RD,"(42.34358135, -71.14574954)"
2369,120459823.0,FRAUD,488,07/17/2012 12:00:00 PM,2012,7,Tuesday,762382.984,2921114.6489999997,RIVER ST,"(42.26301636, -71.10760455)"
2370,120440161.0,VAL,533,07/17/2012 12:09:00 PM,2012,7,Tuesday,756085.3388,2916117.671,RIVER ST,"(42.24938136, -71.13094954)"
2371,120440223.0,DRUG CHARGES,914,07/17/2012 12:15:00 PM,2012,7,Tuesday,777203.4219,2943539.541,OCALLAGHAN WY,"(42.32435135, -71.05241957)"
2372,120502922.0,InvPer,131,07/17/2012 12:17:00 PM,2012,7,Tuesday,771342.8818,2954704.7389999996,BEACON ST,"(42.35507135, -71.07388456)"
2373,120440057.0,Service,225,07/17/2012 12:18:00 PM,2012,7,Tuesday,776316.0067,2945694.131,DORCHESTER ST,"(42.33027635, -71.05565956)"
2374,120440230.0,VAL,736,07/17/2012 12:25:00 PM,2012,7,Tuesday,749546.8296,2929486.396,CENTRE ST,"(42.28614137, -71.15489954)"
2375,120440304.0,SIMPLE ASSAULT,373,07/17/2012 12:30:00 PM,2012,7,Tuesday,778071.2105,2933806.111,MORRISSEY BL,"(42.29762984, -71.04940078)"
2376,120440262.0,VAL,323,07/17/2012 12:39:00 PM,2012,7,Tuesday,770076.4646,2939939.163,BLUE HILL AV,"(42.31457136, -71.07883956)"
2377,120440203.0,MedAssist,541,07/17/2012 12:40:00 PM,2012,7,Tuesday,755784.5307,2918064.195,BEAVER ST,"(42.25472637, -71.13202955)"
2378,120440315.0,LARCENY FROM MOTOR VEHICLE,915,07/17/2012 12:50:00 PM,2012,7,Tuesday,777514.316,2946385.527,E 9TH ST,"(42.33215635, -71.05121456)"
2379,120440330.0,InvProp,329,07/17/2012 01:00:00 PM,2012,7,Tuesday,769626.9167,2937028.8389999997,BISHOP JOE L. SMITH WAY,"(42.30659135, -71.08055456)"
2380,120440328.0,InvPer,285,07/17/2012 01:09:00 PM,2012,7,Tuesday,768328.0322,2947969.832,TREMONT ST,"(42.33663135, -71.08515955)"
2381,120440339.0,DRUG CHARGES,685,07/17/2012 01:15:00 PM,2012,7,Tuesday,754087.4719,2926269.15,HAYDN ST,"(42.27726137, -71.13816954)"
2382,120440326.0,Arrest,30,07/17/2012 01:15:00 PM,2012,7,Tuesday,782097.5063,2960495.28,FRANKFORT ST,"(42.37080634, -71.03397958)"
2383,120440357.0,Hazardous,613,07/17/2012 01:25:00 PM,2012,7,Tuesday,762300.1745,2948812.2810000004,LONGWOOD AV,"(42.33902135, -71.10743955)"
2384,120440375.0,InvPer,182,07/17/2012 01:30:00 PM,2012,7,Tuesday,772505.9969,2942879.5360000003,MARSHFIELD ST,"(42.32260659, -71.06980213)"
2385,120440906.0,VAL,252,07/17/2012 01:30:00 PM,2012,7,Tuesday,777517.5742,2938311.68,SAVIN HILL AV,"(42.31000136, -71.05135957)"
2386,120440608.0,DRUG CHARGES,169,07/17/2012 01:30:00 PM,2012,7,Tuesday,771357.6081,2946716.26,ALBANY ST,"(42.33315053, -71.07397769)"
2387,120440793.0,VANDALISM,777,07/17/2012 01:30:00 PM,2012,7,Tuesday,760281.5798,2942292.6160000004,PERKINS ST,"(42.32115635, -71.11501454)"
2388,120444515.0,InvPer,16,07/17/2012 01:30:00 PM,2012,7,Tuesday,782648.0606,2964565.349,FALCON ST,"(42.38196635, -71.03185957)"
2389,120440409.0,VAL,642,07/17/2012 01:46:00 PM,2012,7,Tuesday,760463.7384,2938789.497,CENTRE ST,"(42.31154136, -71.11439955)"
2390,120440415.0,LICViol,113,07/17/2012 01:50:00 PM,2012,7,Tuesday,775877.7362,2954068.223,SUMMER ST,"(42.35326134, -71.05711956)"
2391,120440403.0,PropLost,130,07/17/2012 02:00:00 PM,2012,7,Tuesday,770693.2587,2952983.224,BOYLSTON ST,"(42.35035635, -71.07631956)"
2392,120442008.0,AGGRAVATED ASSAULT,61,07/17/2012 02:02:00 PM,2012,7,Tuesday,773378.6592,2958075.034,THOREAU PA,"(42.36429134, -71.06628956)"
2393,120440448.0,AGGRAVATED ASSAULT,61,07/17/2012 02:02:00 PM,2012,7,Tuesday,773378.6592,2958075.034,THOREAU PA,"(42.36429134, -71.06628956)"
2394,120440456.0,MVAcc,37,07/17/2012 02:11:00 PM,2012,7,Tuesday,776226.2569,2964425.193,TERMINAL ST,"(42.38167602, -71.05563059)"
2395,120440482.0,SIMPLE ASSAULT,282,07/17/2012 02:15:00 PM,2012,7,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
2396,120440451.0,RESIDENTIAL BURGLARY,432,07/17/2012 02:27:00 PM,2012,7,Tuesday,769410.4693,2930422.5930000003,BOYDEN ST,"(42.28846636, -71.08147456)"
2397,120442225.0,SIMPLE ASSAULT,321,07/17/2012 02:30:00 PM,2012,7,Tuesday,769616.463,2938405.0069999998,DEVON ST,"(42.31036777, -71.08056819)"
2398,120440434.0,InvPer,207,07/17/2012 02:35:00 PM,2012,7,Tuesday,778813.9495,2954446.2630000003,COURTHOUSE WY,"(42.35425634, -71.04624957)"
2399,120440502.0,MVAcc,290,07/17/2012 02:36:00 PM,2012,7,Tuesday,767698.3835,2945665.425,MALCOLM X BL,"(42.33031635, -71.08752955)"
2400,120440514.0,SIMPLE ASSAULT,427,07/17/2012 02:54:00 PM,2012,7,Tuesday,766343.8557,2927213.586,BLUE HILL AV,"(42.27970136, -71.09286455)"
2401,120440548.0,VAL,205,07/17/2012 02:55:00 PM,2012,7,Tuesday,777547.8586,2953111.2189999996,SUMMER ST,"(42.35061135, -71.05095957)"
2402,120440523.0,PRISON,359,07/17/2012 02:58:00 PM,2012,7,Tuesday,771991.9497,2932284.853,WASHINGTON ST,"(42.29354135, -71.07189956)"
2403,120440507.0,Ballist,619,07/17/2012 03:00:00 PM,2012,7,Tuesday,767097.2433,2950618.728,WESTLAND AV,"(42.34391635, -71.08966455)"
2404,120441834.0,OTHER LARCENY,466,07/17/2012 03:00:00 PM,2012,7,Tuesday,766152.2222,2928621.874,GOODALE RD,"(42.2835683, -71.09354788)"
2405,120441894.0,SIMPLE ASSAULT,226,07/17/2012 03:00:00 PM,2012,7,Tuesday,782354.6862,2947076.582,M ST,"(42.33398135, -71.03329958)"
2406,120442751.0,PropLost,143,07/17/2012 03:00:00 PM,2012,7,Tuesday,769006.8448,2952355.38,BOYLSTON ST,"(42.34865634, -71.08256955)"
2407,120440551.0,MedAssist,480,07/17/2012 03:11:00 PM,2012,7,Tuesday,764378.1779,2923091.789,FAIRLAWN AV,"(42.26841636, -71.10019957)"
2408,120440924.0,VAL,67,07/17/2012 03:15:00 PM,2012,7,Tuesday,773211.9794,2956836.9489999996,GARDEN ST,"(42.36089634, -71.06692956)"
2409,120440824.0,FORGERY,339,07/17/2012 03:20:00 PM,2012,7,Tuesday,775159.2337,2938180.1319999998,HANCOCK ST,"(42.30967409, -71.06008082)"
2410,120440622.0,OTHER LARCENY,170,07/17/2012 03:42:00 PM,2012,7,Tuesday,770627.2848,2948030.3260000004,WASHINGTON ST,"(42.33676635, -71.07665456)"
2411,120440898.0,PropFound,491,07/17/2012 03:45:00 PM,2012,7,Tuesday,760847.0409,2923452.683,VICTORIA HEIGHTS RD,"(42.26945136, -71.11323955)"
2412,120441074.0,LARCENY FROM MOTOR VEHICLE,666,07/17/2012 03:50:00 PM,2012,7,Tuesday,757060.8483,2934913.767,CENTRE ST,"(42.30094765, -71.12704298)"
2413,120440636.0,OTHER LARCENY,133,07/17/2012 03:50:00 PM,2012,7,Tuesday,771376.9811,2953560.604,NEWBURY ST,"(42.35193134, -71.07377956)"
2414,120440631.0,Service,503,07/17/2012 03:52:00 PM,2012,7,Tuesday,765792.0983,2930285.392,CATBIRD COURT,"(42.28813781, -71.0948495)"
2415,120440647.0,SIMPLE ASSAULT,563,07/17/2012 04:00:00 PM,2012,7,Tuesday,757058.5836,2929961.8510000003,WASHINGTON ST,"(42.28735929, -71.12713137)"
2416,120518637.0,SIMPLE ASSAULT,664,07/17/2012 04:00:00 PM,2012,7,Tuesday,758392.2988,2931663.038,WASHINGTON ST,"(42.29201136, -71.12217455)"
2417,120470456.0,OTHER LARCENY,160,07/17/2012 04:00:00 PM,2012,7,Tuesday,772808.2896,2950619.578,TAYLOR ST,"(42.34384135, -71.06853956)"
2418,120441158.0,DRUG CHARGES,167,07/17/2012 04:00:00 PM,2012,7,Tuesday,772586.4767,2949038.664,HARRISON AV,"(42.33950635, -71.06938956)"
2419,120440661.0,VANDALISM,461,07/17/2012 04:08:00 PM,2012,7,Tuesday,771152.7388,2936451.49,GENEVA AV,"(42.30498635, -71.07492456)"
2420,120440667.0,Service,72,07/17/2012 04:11:00 PM,2012,7,Tuesday,775087.02,2957120.525,SUDBURY ST,"(42.36164815, -71.05998657)"
2421,120440867.0,OTHER LARCENY,102,07/17/2012 04:15:00 PM,2012,7,Tuesday,775102.6197,2955013.727,WASHINGTON ST,"(42.35586683, -71.05996907)"
2422,120441006.0,VANDALISM,572,07/17/2012 04:20:00 PM,2012,7,Tuesday,765239.5567,2939068.772,WALNUT AV,"(42.3122471, -71.09673807)"
2423,120440717.0,OTHER LARCENY,138,07/17/2012 04:25:00 PM,2012,7,Tuesday,770018.4438,2953058.235,NEWBURY ST,"(42.35057135, -71.07881456)"
2424,120440724.0,InvProp,734,07/17/2012 04:28:00 PM,2012,7,Tuesday,748303.3872,2928488.35,WESTMOUNT AV,"(42.28341636, -71.15950954)"
2425,120440746.0,SIMPLE ASSAULT,431,07/17/2012 04:30:00 PM,2012,7,Tuesday,767058.8891,2930187.0539999995,ARBUTUS ST,"(42.28785136, -71.09016956)"
2426,120440797.0,OTHER LARCENY,103,07/17/2012 04:30:00 PM,2012,7,Tuesday,775365.6264,2955352.003,WASHINGTON ST,"(42.35679134, -71.05898956)"
2427,120440765.0,InvPer,620,07/17/2012 04:30:00 PM,2012,7,Tuesday,767458.5713,2951092.403,NORWAY ST,"(42.34521135, -71.08831955)"
2428,120441942.0,VANDALISM,943,07/17/2012 04:30:00 PM,2012,7,Tuesday,769479.2854,2926096.117,WOODRUFF WY,"(42.27659329, -71.08129872)"
2429,120441014.0,PubDrink,0,07/17/2012 04:30:00 PM,2012,7,Tuesday,769991.2424,2947342.0560000003,WASHINGTON ST,"(42.33488635, -71.07901956)"
2430,120440747.0,OTHER LARCENY,646,07/17/2012 04:45:00 PM,2012,7,Tuesday,760187.8713,2937286.6939999997,SOUTH ST,"(42.307421, -71.1154445)"
2431,120441195.0,VANDALISM,646,07/17/2012 04:45:00 PM,2012,7,Tuesday,760187.8713,2937286.6939999997,SOUTH ST,"(42.307421, -71.1154445)"
2432,120441175.0,InvPer,904,07/17/2012 04:56:00 PM,2012,7,Tuesday,769806.7553,2945321.255,WHEATLEY WY,"(42.32934369, -71.0797387)"
2433,120440819.0,FRAUD,658,07/17/2012 04:59:00 PM,2012,7,Tuesday,755845.9728,2933610.67,CENTRE ST,"(42.29738636, -71.13155454)"
2434,120440828.0,MVAcc,779,07/17/2012 05:00:00 PM,2012,7,Tuesday,750877.2559999999,2953086.4560000002,SPARHAWK ST,"(42.35088635, -71.14962453)"
2435,120440862.0,Argue,396,07/17/2012 05:15:00 PM,2012,7,Tuesday,773604.8812,2931396.827,MELBOURNE ST,"(42.29108219, -71.06595483)"
2436,120440821.0,OTHER LARCENY,646,07/17/2012 05:15:00 PM,2012,7,Tuesday,760660.1525,2937702.682,SEDGWICK ST,"(42.30855664, -71.11369158)"
2437,120440897.0,DRUG CHARGES,282,07/17/2012 05:15:00 PM,2012,7,Tuesday,768218.0809,2945064.255,WASHINGTON ST,"(42.3286598, -71.08561842)"
2438,120442641.0,FRAUD,76,07/17/2012 05:15:00 PM,2012,7,Tuesday,774666.9647,2958469.934,CAUSEWAY ST,"(42.36535688, -71.06151511)"
2439,120440770.0,PropDam,136,07/17/2012 05:17:00 PM,2012,7,Tuesday,769754.0214,2953782.142,MARLBOROUGH ST,"(42.35256135, -71.07977956)"
2441,120440882.0,AGGRAVATED ASSAULT,431,07/17/2012 05:29:00 PM,2012,7,Tuesday,767086.7827,2930294.693,BLUE HILL AV,"(42.28814636, -71.09006456)"
2442,120442037.0,MedAssist,186,07/17/2012 05:30:00 PM,2012,7,Tuesday,774104.1328,2943918.604,ALLSTATE RD,"(42.32543556, -71.06387302)"
2443,120440902.0,MVAcc,482,07/17/2012 05:40:00 PM,2012,7,Tuesday,765306.1094,2922439.316,RIVER ST,"(42.26661394, -71.09678266)"
2444,120440851.0,InvProp,777,07/17/2012 05:45:00 PM,2012,7,Tuesday,787411.5951,2966302.5710000005,TRUSTMAN TR,"(42.38666018, -71.01419224)"
2445,120442167.0,LARCENY FROM MOTOR VEHICLE,503,07/17/2012 05:45:00 PM,2012,7,Tuesday,761047.1773,2928774.728,AMERICAN LEGION HY,"(42.28405295, -71.11241077)"
2446,120441220.0,DRUG CHARGES,123,07/17/2012 05:50:00 PM,2012,7,Tuesday,774083.6785,2952595.797,WASHINGTON ST,"(42.34924634, -71.06378456)"
2448,120441039.0,PropDam,276,07/17/2012 06:00:00 PM,2012,7,Tuesday,768375.5384,2946541.51,DEWITT DR,"(42.33271135, -71.08500956)"
2449,120461804.0,VAL,924,07/17/2012 06:00:00 PM,2012,7,Tuesday,752459.245,2950665.9280000003,WASHINGTON ST,"(42.34422635, -71.14380953)"
2450,120444311.0,LARCENY FROM MOTOR VEHICLE,606,07/17/2012 06:00:00 PM,2012,7,Tuesday,760974.5252,2946208.275,HUNTINGTON AV,"(42.33189249, -71.11238648)"
2451,120440977.0,VAL,461,07/17/2012 06:00:00 PM,2012,7,Tuesday,771548.3307,2934429.088,BOWDOIN ST,"(42.29943136, -71.07349956)"
2452,120440953.0,MVAcc,132,07/17/2012 06:01:00 PM,2012,7,Tuesday,770698.2394,2953885.207,CLARENDON ST,"(42.35283134, -71.07628455)"
2453,120440970.0,MVAcc,330,07/17/2012 06:08:00 PM,2012,7,Tuesday,768596.965,2936944.225,BLUE HILL AV,"(42.30637301, -71.0843636)"
2454,120440959.0,MedAssist,255,07/17/2012 06:14:00 PM,2012,7,Tuesday,775896.7749,2939201.52,DORCHESTER AV,"(42.31246635, -71.05733456)"
2455,120440985.0,PubDrink,281,07/17/2012 06:16:00 PM,2012,7,Tuesday,769844.413,2945028.173,DUDLEY ST,"(42.32853895, -71.07960477)"
2456,120440996.0,DRUG CHARGES,0,07/17/2012 06:20:00 PM,2012,7,Tuesday,769441.8521,2945243.898,ZEIGLER ST,"(42.32913635, -71.08108956)"
2457,120441025.0,Service,293,07/17/2012 06:28:00 PM,2012,7,Tuesday,767572.6255,2943875.67,WASHINGTON ST,"(42.32540686, -71.0880266)"
2458,120441003.0,AGGRAVATED ASSAULT,417,07/17/2012 06:29:00 PM,2012,7,Tuesday,772226.1395,2927949.393,WASHINGTON ST,"(42.28164136, -71.07111456)"
2459,120441032.0,DISORDERLY,309,07/17/2012 06:30:00 PM,2012,7,Tuesday,766804.8797,2942317.77,MARTIN LUTHER KING BLVD,"(42.32114205, -71.09089327)"
2460,120441044.0,DRUG CHARGES,355,07/17/2012 06:30:00 PM,2012,7,Tuesday,775275.7115,2933759.268,GIBSON ST,"(42.29754136, -71.05973457)"
2461,120441107.0,VAL,777,07/17/2012 06:30:00 PM,2012,7,Tuesday,761998.5773,2936464.172,WASHINGTON ST,"(42.30514135, -71.10876455)"
2462,120442642.0,OTHER LARCENY,623,07/17/2012 06:30:00 PM,2012,7,Tuesday,765030.3267,2952363.595,COMMONWEALTH AV,"(42.34873135, -71.09727955)"
